Customer ID,Recency,Frequency,Monetary,Cluster,CustomerSegment
15149.0,212,46,1033.81,1,High Value
15150.0,92,232,3686.61,0,High Value
15151.0,59,57,2085.61,0,High Value
15152.0,337,29,518.14,1,Medium Value
15154.0,114,102,1089.44,0,High Value
15155.0,19,24,383.96999999999997,0,Medium Value
15157.0,205,27,718.04,1,Medium Value
15158.0,37,4,204.62,0,Low Value
15159.0,31,100,3475.7200000000003,0,High Value
15160.0,10,19,431.11,0,Medium Value
15161.0,24,33,119.92,0,Low Value
15162.0,367,12,312.9,1,Medium Value
15164.0,25,251,1203.53,0,High Value
15165.0,9,27,487.75,0,Medium Value
15166.0,103,12,167.16,0,Low Value
15167.0,43,265,1468.82,0,High Value
15169.0,18,59,569.22,0,Medium Value
15170.0,42,4,81.15,0,Low Value
15173.0,16,86,1494.6,0,High Value
15174.0,46,23,345.71,0,Medium Value
15176.0,303,52,988.04,1,Medium Value
15177.0,61,26,948.93,0,Medium Value
15179.0,28,221,5284.97,0,High Value
15180.0,3,52,816.9300000000001,0,Medium Value
15181.0,56,4,510.72,0,Medium Value
15182.0,21,96,2376.1020000000003,0,High Value
15183.0,183,38,639.93,1,Medium Value
15184.0,23,22,283.19,0,Low Value
15186.0,110,33,991.7900000000001,0,Medium Value
15188.0,361,23,310.43,1,Medium Value
15189.0,17,29,1298.99,0,High Value
15190.0,70,40,834.4399999999999,0,Medium Value
15191.0,99,35,588.05,0,Medium Value
15192.0,1,55,937.07,0,Medium Value
15194.0,4,182,4811.16,0,High Value
15196.0,68,42,313.7,0,Medium Value
15197.0,30,27,797.9,0,Medium Value
15198.0,44,21,377.71,0,Medium Value
15199.0,10,38,1853.7,0,High Value
15200.0,130,30,549.05,0,Medium Value
15201.0,75,31,606.4100000000001,0,Medium Value
15202.0,56,3,6001.49,0,Medium Value
15203.0,26,201,2572.38,0,High Value
15207.0,52,24,683.9200000000001,0,Medium Value
15208.0,59,6,100.4,0,Low Value
15209.0,366,13,178.98000000000002,1,Low Value
15210.0,14,47,845.01,0,Medium Value
15211.0,1,23,383.07,0,Medium Value
15212.0,12,5,106.47999999999999,0,Low Value
15215.0,29,78,1687.49,0,High Value
15216.0,254,22,389.49,1,Medium Value
15217.0,199,28,426.24,1,Medium Value
15218.0,25,230,5711.9400000000005,0,High Value
15219.0,284,17,379.7,1,Medium Value
15221.0,2,29,2062.2000000000003,0,High Value
15222.0,108,133,2965.91,0,High Value
15223.0,245,14,662.2,1,Medium Value
15224.0,148,21,549.28,1,Medium Value
15227.0,32,62,1269.0900000000001,0,High Value
15228.0,64,109,2193.56,0,High Value
15229.0,222,9,160.5,1,Low Value
15231.0,257,14,250.26,1,Low Value
15233.0,37,1,59.400000000000006,0,Low Value
15235.0,5,44,690.3000000000001,0,Medium Value
15240.0,10,146,2753.41,0,High Value
15241.0,66,74,1293.72,0,High Value
15242.0,58,4,302.04,0,Medium Value
15243.0,71,39,610.6,0,Medium Value
15244.0,302,14,280.51,1,Low Value
15245.0,38,59,2095.0,0,High Value
15246.0,191,18,266.25,1,Low Value
15247.0,113,11,620.06,0,Medium Value
15248.0,47,106,1893.93,0,High Value
15249.0,66,152,2577.54,0,High Value
15250.0,276,3,60.0,1,Low Value
15251.0,50,119,9839.55,0,High Value
15252.0,57,74,1362.63,0,High Value
15253.0,39,63,1136.89,0,High Value
15254.0,182,49,787.99,1,Medium Value
15255.0,32,141,2815.17,0,High Value
15256.0,197,4,71.95,1,Low Value
15257.0,50,5,368.75,0,Medium Value
15259.0,148,57,1182.3799999999999,1,High Value
15260.0,8,321,7377.46,0,High Value
15261.0,17,73,1253.18,0,High Value
15262.0,16,16,239.87,0,Low Value
15264.0,166,32,454.66,1,Medium Value
15265.0,240,111,1839.52,1,High Value
15266.0,15,39,732.91,0,Medium Value
15268.0,114,22,961.9000000000001,0,Medium Value
15269.0,16,33,816.56,0,Medium Value
15270.0,36,127,6145.37,0,High Value
15271.0,1,330,2146.95,0,High Value
15272.0,86,223,1309.01,0,High Value
15273.0,235,1,228.96,1,Low Value
15276.0,30,129,491.17,0,Medium Value
15277.0,61,14,220.44,0,Low Value
15278.0,197,29,496.15999999999997,1,Medium Value
15279.0,16,75,1290.03,0,High Value
15280.0,124,44,284.4,0,Low Value
15281.0,14,383,6211.42,0,High Value
15282.0,206,27,348.59,1,Medium Value
15283.0,26,9,148.33,0,Low Value
15284.0,136,1,24.75,1,Low Value
15285.0,43,6,94.92,0,Low Value
15287.0,15,16,369.34000000000003,0,Medium Value
15288.0,1,91,1574.51,0,High Value
15289.0,94,39,653.3100000000001,0,Medium Value
15290.0,29,88,2553.06,0,High Value
15291.0,9,143,9178.26,0,High Value
15293.0,301,19,247.5,1,Low Value
15294.0,46,15,233.35,0,Low Value
15295.0,290,52,207.04,1,Low Value
15296.0,56,340,6650.17,0,High Value
15298.0,2,250,4659.47,0,High Value
15299.0,8,6,3484.5299999999997,0,High Value
15301.0,4,137,2533.09,0,High Value
15302.0,366,15,308.0,1,Medium Value
15303.0,201,38,650.16,1,Medium Value
15304.0,4,6,225.15,0,Low Value
15305.0,191,5,93.6,1,Low Value
15306.0,136,104,2310.38,0,High Value
15309.0,246,54,797.96,1,Medium Value
15310.0,114,45,1634.64,0,High Value
15311.0,1,2038,55942.74,2,High Value
15312.0,19,116,2005.3400000000001,0,High Value
15314.0,49,26,492.47999999999996,0,Medium Value
15317.0,313,5,129.75,1,Low Value
15321.0,73,214,3961.42,0,High Value
15322.0,112,41,711.18,0,Medium Value
15323.0,198,29,434.6,1,Medium Value
15324.0,337,8,140.22000000000003,1,Low Value
15325.0,31,176,1439.72,0,High Value
15326.0,245,100,1388.81,1,High Value
15328.0,43,8,107.24,0,Low Value
15329.0,10,97,1909.13,0,High Value
15331.0,135,44,767.91,0,Medium Value
15332.0,2,154,4892.68,0,High Value
15336.0,37,15,240.5,0,Low Value
15337.0,47,21,373.02,0,Medium Value
15338.0,313,58,277.93,1,Low Value
15339.0,57,134,1246.95,0,High Value
15340.0,197,7,105.5,1,Low Value
15341.0,85,7,382.2,0,Medium Value
15346.0,61,20,343.7,0,Medium Value
15347.0,2,36,1162.0,0,High Value
15350.0,9,30,547.6,0,Medium Value
15351.0,5,146,1770.23,0,High Value
15352.0,184,34,111.15,1,Low Value
15353.0,3,311,2336.0,0,High Value
15354.0,239,3,284.4,1,Low Value
15356.0,4,219,664.66,0,Medium Value
15358.0,1,579,8703.210000000001,0,High Value
15359.0,298,16,181.35,1,Low Value
15361.0,162,3,270.15000000000003,1,Low Value
15362.0,84,40,613.08,0,Medium Value
15363.0,8,35,678.11,0,Medium Value
15365.0,39,104,2242.81,0,High Value
15366.0,45,94,1786.57,0,High Value
15367.0,54,184,3203.74,0,High Value
15368.0,30,4,275.8,0,Low Value
15369.0,128,59,6251.26,0,High Value
15370.0,46,50,1352.96,0,High Value
15371.0,298,1,59.400000000000006,1,Low Value
15372.0,86,30,4009.66,0,High Value
15373.0,7,68,1002.9300000000001,0,High Value
15374.0,260,7,139.32,1,Low Value
15375.0,326,6,60.959999999999994,1,Low Value
15377.0,18,21,1211.75,0,High Value
15378.0,98,12,246.5,0,Low Value
15379.0,36,69,1174.55,0,High Value
15380.0,1,17,1788.8,0,High Value
15381.0,59,16,1293.72,0,High Value
15382.0,10,330,7777.84,0,High Value
15384.0,17,77,1385.38,0,High Value
15385.0,28,9,625.2,0,Medium Value
15387.0,128,20,468.65,0,Medium Value
15389.0,36,5,2233.8,0,Medium Value
15390.0,32,77,1216.66,0,High Value
15391.0,220,12,289.87,1,Low Value
15392.0,10,60,1376.0900000000001,0,High Value
15393.0,203,32,659.48,1,Medium Value
15394.0,31,142,3103.26,0,High Value
15396.0,219,2,508.20000000000005,1,Medium Value
15400.0,56,15,586.1,0,Medium Value
15401.0,88,14,216.95000000000002,0,Low Value
15402.0,23,89,1203.77,0,High Value
15403.0,127,8,170.88,0,Low Value
15404.0,11,16,257.06,0,Low Value
15405.0,212,22,310.74,1,Medium Value
15406.0,89,69,465.15999999999997,0,Medium Value
15409.0,357,9,131.25,1,Low Value
15410.0,204,40,1234.88,1,High Value
15413.0,327,25,6798.72,1,High Value
15416.0,114,36,588.5,0,Medium Value
15418.0,61,68,449.42,0,Medium Value
15420.0,70,56,743.0,0,Medium Value
15421.0,21,263,2854.98,0,High Value
15422.0,15,114,1522.27,0,High Value
15423.0,217,12,223.39,1,Low Value
15424.0,99,16,214.44,0,Low Value
15425.0,36,143,1941.1200000000001,0,High Value
15426.0,5,230,1134.85,0,High Value
15428.0,23,38,668.97,0,Medium Value
15430.0,103,36,954.75,0,Medium Value
15431.0,138,2,153.24,1,Low Value
15432.0,177,6,149.57,1,Low Value
15434.0,10,79,1525.5800000000002,0,High Value
15437.0,276,12,193.29000000000002,1,Low Value
15439.0,40,57,1269.05,0,High Value
15441.0,32,57,1254.21,0,High Value
15443.0,110,253,1900.64,0,High Value
15445.0,226,9,171.0,1,Low Value
15446.0,12,112,399.75,0,Medium Value
15447.0,163,20,337.71000000000004,1,Medium Value
15448.0,310,21,294.17,1,Low Value
15451.0,70,60,226.86,0,Low Value
15452.0,26,143,1256.63,0,High Value
15454.0,254,15,126.89,1,Low Value
15455.0,233,2,38.25,1,Low Value
15456.0,39,169,1656.93,0,High Value
15458.0,38,6,208.79999999999998,0,Low Value
15459.0,53,7,202.82999999999998,0,Low Value
15461.0,96,2,429.7,0,Medium Value
15462.0,81,30,502.45,0,Medium Value
15465.0,5,165,5281.53,0,High Value
15466.0,25,205,1225.93,0,High Value
15468.0,28,56,962.97,0,Medium Value
15469.0,74,19,335.7,0,Medium Value
15470.0,211,4,63.419999999999995,1,Low Value
15471.0,16,82,837.53,0,Medium Value
15473.0,80,3,274.8,0,Low Value
15474.0,231,19,150.35,1,Low Value
15476.0,16,79,2209.98,0,High Value
15477.0,285,2,368.4,1,Medium Value
15478.0,211,25,583.56,1,Medium Value
15479.0,369,9,147.4,1,Low Value
15480.0,101,170,5373.5,0,High Value
15481.0,37,38,1993.34,0,High Value
15482.0,22,51,3537.6,0,High Value
15483.0,21,185,592.56,0,Medium Value
15484.0,176,53,1061.69,1,High Value
15485.0,9,74,3186.01,0,High Value
15486.0,163,1,102.0,1,Low Value
15487.0,315,14,231.32,1,Low Value
15488.0,92,9,340.6,0,Medium Value
15489.0,36,64,1285.3300000000002,0,High Value
15490.0,66,25,210.85,0,Low Value
15493.0,25,323,2168.27,0,High Value
15494.0,114,246,2422.02,0,High Value
15495.0,15,20,246.5,0,Low Value
15496.0,267,22,146.14000000000001,1,Low Value
15497.0,18,106,7395.19,0,High Value
15498.0,2,457,12633.18,0,High Value
15499.0,359,41,158.65,1,Low Value
15501.0,40,69,399.95,0,Medium Value
15502.0,4,145,3548.34,0,High Value
15503.0,362,51,116.26,1,Low Value
15504.0,156,51,349.87,1,Medium Value
15506.0,17,112,1058.25,0,High Value
15509.0,16,26,152.41,0,Low Value
15512.0,26,25,210.58,0,Low Value
15513.0,1,254,12992.33,0,High Value
15514.0,15,151,2368.34,0,High Value
15515.0,23,7,171.81,0,Low Value
15518.0,15,238,2268.44,0,High Value
15519.0,19,37,344.61,0,Medium Value
15521.0,36,218,4098.04,0,High Value
15523.0,24,202,16847.18,0,High Value
15524.0,242,8,151.4,1,Low Value
15525.0,9,72,430.78,0,Medium Value
15527.0,30,167,3126.36,0,High Value
15529.0,2,138,1116.72,0,High Value
15530.0,148,35,311.37,1,Medium Value
15532.0,12,366,2174.12,0,High Value
15534.0,361,8,162.25,1,Low Value
15535.0,40,58,541.47,0,Medium Value
15536.0,45,16,259.09,0,Low Value
15538.0,173,14,3358.3999999999996,1,High Value
15540.0,11,16,247.38,0,Low Value
15542.0,148,226,855.71,0,Medium Value
15543.0,95,28,114.4,0,Low Value
15544.0,8,298,4615.72,0,High Value
15545.0,7,31,135.32999999999998,0,Low Value
15546.0,242,12,1079.1000000000001,1,High Value
15547.0,12,637,5146.45,0,High Value
15548.0,231,23,158.09,1,Low Value
15549.0,57,47,652.7,0,Medium Value
15550.0,14,174,1635.42,0,High Value
15551.0,30,114,1243.75,0,High Value
15552.0,259,13,162.4,1,Low Value
15555.0,1,773,7267.83,0,High Value
15558.0,275,23,202.68,1,Low Value
15559.0,204,62,1109.4,1,High Value
15560.0,33,10,153.52,0,Low Value
15561.0,19,65,1133.8,0,High Value
15562.0,60,32,536.88,0,Medium Value
15563.0,150,144,1459.02,1,High Value
15564.0,99,4,70.74000000000001,0,Low Value
15566.0,28,12,227.87,0,Low Value
15569.0,26,109,2207.74,0,High Value
15570.0,5,455,5105.32,0,High Value
15571.0,22,543,3241.92,0,High Value
15572.0,16,131,1431.78,0,High Value
15573.0,254,114,597.23,1,Medium Value
15574.0,8,183,774.84,0,Medium Value
15575.0,255,3,30.1,1,Low Value
15577.0,359,20,137.15,1,Low Value
15579.0,19,113,923.03,0,Medium Value
15580.0,12,225,1375.39,0,High Value
15581.0,2,559,4076.9700000000003,0,High Value
15583.0,12,39,95.96,0,Low Value
15584.0,35,98,547.34,0,Medium Value
15586.0,228,38,1139.1,1,High Value
15587.0,28,5,608.4000000000001,0,Medium Value
15588.0,313,4,579.6,1,Medium Value
15590.0,18,87,1496.6,0,High Value
15591.0,218,7,217.9,1,Low Value
15595.0,123,4,357.6,0,Medium Value
15596.0,1,99,1723.45,0,High Value
15597.0,211,15,238.8,1,Low Value
15598.0,63,22,307.34,0,Medium Value
15599.0,81,31,488.32,0,Medium Value
15600.0,64,71,1199.31,0,High Value
15601.0,8,462,8183.56,0,High Value
15602.0,4,82,1932.64,0,High Value
15603.0,284,2,40.0,1,Low Value
15605.0,9,44,738.57,0,Medium Value
15606.0,26,68,2310.83,0,High Value
15607.0,179,96,1604.21,1,High Value
15608.0,51,45,692.3,0,Medium Value
15611.0,19,51,1405.83,0,High Value
15613.0,246,27,433.71999999999997,1,Medium Value
15614.0,73,81,3147.36,0,High Value
15615.0,26,478,10974.23,0,High Value
15616.0,74,13,317.11,0,Medium Value
15617.0,32,42,828.5500000000001,0,Medium Value
15620.0,45,29,389.18,0,Medium Value
15622.0,63,241,4143.05,0,High Value
15623.0,29,89,2136.02,0,High Value
15625.0,12,107,1702.1399999999999,0,High Value
15626.0,57,31,391.72,0,Medium Value
15627.0,93,24,566.9,0,Medium Value
15628.0,2,163,2782.02,0,High Value
15629.0,86,77,2240.9,0,High Value
15630.0,280,20,295.05,1,Low Value
15631.0,278,39,596.67,1,Medium Value
15633.0,145,176,4335.96,0,High Value
15634.0,19,19,311.1,0,Medium Value
15635.0,31,2,100.35,0,Low Value
15636.0,73,32,719.82,0,Medium Value
15637.0,49,26,574.23,0,Medium Value
15638.0,14,25,2265.2,0,High Value
15639.0,87,44,639.76,0,Medium Value
15640.0,8,279,11411.92,0,High Value
15641.0,32,192,3458.35,0,High Value
15642.0,365,6,105.78000000000002,1,Low Value
15645.0,50,16,443.16,0,Medium Value
15646.0,8,50,526.97,0,Medium Value
15647.0,51,11,169.0,0,Low Value
15649.0,3,10,1354.35,0,High Value
15650.0,157,36,553.88,1,Medium Value
15651.0,56,28,612.76,0,Medium Value
15652.0,23,81,1068.2,0,High Value
15658.0,8,68,1399.3700000000001,0,High Value
15659.0,22,10,226.04,0,Low Value
15660.0,1,71,1212.13,0,High Value
15661.0,15,39,906.15,0,Medium Value
15662.0,297,12,283.73,1,Low Value
15664.0,85,53,867.6,0,Medium Value
15665.0,47,171,1764.86,0,High Value
15666.0,108,67,632.9399999999999,0,Medium Value
15670.0,192,7,152.15,1,Low Value
15672.0,361,3,45.300000000000004,1,Low Value
15673.0,87,130,3478.09,0,High Value
15674.0,53,237,4501.63,0,High Value
15675.0,40,14,218.35,0,Low Value
15677.0,57,39,648.4,0,Medium Value
15678.0,31,80,1473.24,0,High Value
15680.0,2,188,3173.9,0,High Value
15681.0,15,35,1563.54,0,High Value
15682.0,235,25,318.24,1,Medium Value
15683.0,109,16,330.79,0,Medium Value
15684.0,183,11,173.95,1,Low Value
15685.0,86,17,55.980000000000004,0,Low Value
15686.0,56,1,90.0,0,Low Value
15688.0,54,27,190.57,0,Low Value
15689.0,253,15,266.93,1,Low Value
15691.0,30,12,434.5,0,Medium Value
15693.0,295,1,37.5,1,Low Value
15694.0,1,77,4331.41,0,High Value
15695.0,233,37,721.06,1,Medium Value
15696.0,59,53,1170.1100000000001,0,High Value
15697.0,325,14,246.75,1,Low Value
15698.0,260,2,46.2,1,Low Value
15702.0,112,30,140.39000000000001,0,Low Value
15704.0,138,87,1441.04,0,High Value
15708.0,5,101,969.19,0,Medium Value
15709.0,225,21,194.6,1,Low Value
15710.0,53,110,898.87,0,Medium Value
15711.0,192,25,420.25,1,Medium Value
15712.0,15,113,2400.05,0,High Value
15713.0,2,42,654.09,0,Medium Value
15714.0,89,14,453.93,0,Medium Value
15715.0,191,38,658.02,1,Medium Value
15716.0,5,206,1913.55,0,High Value
15717.0,57,17,456.70000000000005,0,Medium Value
15718.0,176,18,293.79,1,Low Value
15719.0,17,839,5165.9,0,High Value
15720.0,186,25,140.49,1,Low Value
15722.0,81,111,3022.79,0,High Value
15723.0,47,85,740.0,0,Medium Value
15724.0,36,6,92.6,0,Low Value
15726.0,26,23,321.91,0,Medium Value
15727.0,23,384,4212.65,0,High Value
15728.0,15,12,544.6,0,Medium Value
15729.0,36,6,107.55000000000001,0,Low Value
15730.0,17,41,605.7,0,Medium Value
15731.0,189,8,125.3,1,Low Value
15732.0,8,90,1387.95,0,High Value
15734.0,72,17,923.85,0,Medium Value
15735.0,57,19,327.68,0,Medium Value
15736.0,71,100,1767.12,0,High Value
15738.0,8,323,8560.550000000001,0,High Value
15741.0,94,12,208.62,0,Low Value
15742.0,255,41,156.87,1,Low Value
15747.0,11,126,1553.17,0,High Value
15748.0,85,16,465.45000000000005,0,Medium Value
15750.0,2,356,4330.461,0,High Value
15751.0,96,130,1380.44,0,High Value
15752.0,8,195,1557.96,0,High Value
15754.0,129,103,2579.04,0,High Value
15755.0,15,230,3628.87,0,High Value
15757.0,22,148,2225.94,0,High Value
15759.0,147,10,577.8900000000001,1,Medium Value
15760.0,266,2,13916.34,1,Medium Value
15761.0,78,5,143.05,0,Low Value
15764.0,70,69,1223.1100000000001,0,High Value
15765.0,302,25,370.63,1,Medium Value
15766.0,92,15,516.0,0,Medium Value
15768.0,112,1181,14687.06,0,High Value
15769.0,7,94,32451.6,0,High Value
15770.0,248,18,321.45,1,Medium Value
15771.0,240,28,1006.54,1,High Value
15772.0,54,16,280.88,0,Low Value
15773.0,45,37,138.84,0,Low Value
15774.0,54,85,1017.54,0,High Value
15775.0,267,2,45.6,1,Low Value
15777.0,32,18,715.5,0,Medium Value
15778.0,67,17,307.95,0,Medium Value
15779.0,99,8,124.08000000000001,0,Low Value
15782.0,66,18,1399.36,0,High Value
15784.0,103,43,848.3299999999999,0,Medium Value
15785.0,15,142,3640.96,0,High Value
15786.0,53,199,3582.62,0,High Value
15788.0,144,14,221.82999999999998,1,Low Value
15789.0,67,113,1610.71,0,High Value
15791.0,165,92,1995.65,1,High Value
15792.0,35,57,933.84,0,Medium Value
15793.0,14,18,1433.96,0,High Value
15794.0,372,15,777.0,1,Medium Value
15795.0,66,89,1369.8600000000001,0,High Value
15796.0,10,161,2463.02,0,High Value
15797.0,217,4,613.6800000000001,1,Medium Value
15798.0,128,83,1535.37,0,High Value
15799.0,54,56,537.1999999999999,0,Medium Value
15800.0,89,115,530.18,0,Medium Value
15803.0,81,43,1513.84,0,High Value
15805.0,21,230,4660.75,0,High Value
15807.0,44,40,913.62,0,Medium Value
15808.0,5,632,14482.03,0,High Value
15809.0,95,23,758.67,0,Medium Value
15810.0,22,77,1607.06,0,High Value
15811.0,1,156,1557.38,0,High Value
15812.0,71,84,3400.33,0,High Value
15814.0,29,26,689.11,0,Medium Value
15816.0,178,11,144.14999999999998,1,Low Value
15817.0,56,152,2766.4,0,High Value
15818.0,224,11,340.5,1,Medium Value
15819.0,67,137,2029.34,0,High Value
15822.0,129,32,954.59,0,Medium Value
15823.0,8,155,3882.17,0,High Value
15824.0,89,26,890.94,0,Medium Value
15826.0,204,51,943.97,1,Medium Value
15827.0,8,116,1957.98,0,High Value
15828.0,11,74,1108.82,0,High Value
15833.0,373,5,80.4,1,Low Value
15834.0,12,105,1539.24,0,High Value
15837.0,121,28,385.03000000000003,0,Medium Value
15838.0,3,42,40519.92,0,High Value
15841.0,22,45,1518.35,0,High Value
15842.0,29,25,548.8,0,Medium Value
15845.0,172,36,714.51,1,Medium Value
15846.0,21,29,107.01,0,Low Value
15847.0,64,26,433.3,0,Medium Value
15848.0,257,34,137.99,1,Low Value
15850.0,12,218,771.87,0,Medium Value
15851.0,162,8,109.73,1,Low Value
15852.0,162,11,96.55,1,Low Value
15854.0,12,118,2609.16,0,High Value
15855.0,112,15,340.48,0,Medium Value
15856.0,1,504,17703.63,0,High Value
15857.0,66,10,273.48,0,Low Value
15858.0,3,291,2508.77,0,High Value
15859.0,68,22,438.46,0,Medium Value
15860.0,4,219,1498.8,0,High Value
15861.0,92,248,1222.28,0,High Value
15862.0,9,415,2033.64,0,High Value
15863.0,253,59,286.26,1,Low Value
15864.0,17,3,244.44000000000003,0,Low Value
15865.0,49,86,1346.29,0,High Value
15867.0,5,589,5224.81,0,High Value
15868.0,219,4,94.53,1,Low Value
15869.0,262,19,171.47,1,Low Value
15870.0,32,69,506.02,0,Medium Value
15871.0,73,5,33.099999999999994,0,Low Value
15872.0,14,80,413.0,0,Medium Value
15873.0,135,6,313.91999999999996,1,Medium Value
15874.0,23,222,6878.88,0,High Value
15875.0,282,23,108.52,1,Low Value
15876.0,45,11,1449.1399999999999,0,High Value
15878.0,197,51,330.77,1,Medium Value
15879.0,40,179,1137.8,0,High Value
15880.0,5,96,329.03000000000003,0,Medium Value
15882.0,4,52,979.62,0,Medium Value
15884.0,68,14,244.60000000000002,0,Low Value
15885.0,19,97,1572.47,0,High Value
15886.0,52,50,871.78,0,Medium Value
15887.0,42,37,1027.15,0,High Value
15888.0,36,27,260.85,0,Low Value
15889.0,5,275,1279.6,0,High Value
15890.0,30,10,535.65,0,Medium Value
15892.0,305,38,128.2,1,Low Value
15893.0,117,1,305.28000000000003,0,Medium Value
15894.0,5,34,151.44,0,Low Value
15898.0,3,597,4129.26,0,High Value
15899.0,4,4,56.25,0,Low Value
15900.0,49,79,549.29,0,Medium Value
15901.0,87,53,335.99,0,Medium Value
15902.0,16,18,145.01,0,Low Value
15903.0,14,42,3813.0800000000004,0,High Value
15905.0,179,22,114.69,1,Low Value
15906.0,10,51,962.5,0,Medium Value
15908.0,126,40,758.62,0,Medium Value
15910.0,36,354,1432.29,0,High Value
15911.0,259,258,1700.24,1,High Value
15912.0,72,76,810.08,0,Medium Value
15913.0,170,1,6.300000000000001,1,Low Value
15914.0,14,13,205.99,0,Low Value
15915.0,37,113,364.45,0,Medium Value
15916.0,2,168,1874.83,0,High Value
15917.0,242,130,407.07,1,Medium Value
15918.0,267,21,248.65,1,Low Value
15919.0,4,39,214.07999999999998,0,Low Value
15920.0,60,47,401.64,0,Medium Value
15921.0,32,55,452.23,0,Medium Value
15922.0,9,11,369.5,0,Medium Value
15923.0,8,21,127.08,0,Low Value
15924.0,367,15,102.82,1,Low Value
15926.0,178,7,134.44,1,Low Value
15927.0,283,15,106.54,1,Low Value
15928.0,292,11,293.53,1,Low Value
15929.0,280,1,594.0,1,Medium Value
15931.0,64,14,239.9,0,Low Value
15934.0,53,29,2190.66,0,High Value
15936.0,15,19,282.79,0,Low Value
15938.0,92,21,330.23,0,Medium Value
15939.0,10,85,2945.38,0,High Value
15941.0,273,6,405.0,1,Medium Value
15943.0,285,12,271.28999999999996,1,Low Value
15944.0,29,32,1839.1399999999999,0,High Value
15945.0,1,28,646.27,0,Medium Value
15946.0,138,26,2304.18,0,High Value
15948.0,60,35,553.85,0,Medium Value
15950.0,11,296,5376.2,0,High Value
15951.0,17,18,304.95,0,Medium Value
15953.0,5,85,1990.8,0,High Value
15954.0,225,20,190.75,1,Low Value
15955.0,8,179,4242.1,0,High Value
15956.0,187,18,617.6,1,Medium Value
15957.0,56,104,492.36,0,Medium Value
15958.0,39,58,357.77,0,Medium Value
15959.0,318,71,542.89,1,Medium Value
15960.0,10,26,410.95,0,Medium Value
15961.0,15,42,451.28999999999996,0,Medium Value
15962.0,85,55,289.48,0,Low Value
15964.0,299,20,269.21000000000004,1,Low Value
15965.0,3,237,2119.26,0,High Value
15966.0,86,27,426.53000000000003,0,Medium Value
15967.0,15,400,2568.32,0,High Value
15968.0,24,80,404.55,0,Medium Value
15969.0,61,15,460.95,0,Medium Value
15970.0,234,13,703.22,1,Medium Value
15971.0,21,7,1702.98,0,High Value
15972.0,92,139,1769.33,0,High Value
15973.0,2,11,680.62,0,Medium Value
15976.0,46,282,1266.77,0,High Value
15978.0,68,80,2180.64,0,High Value
15979.0,238,22,329.22,1,Medium Value
15980.0,126,72,4144.82,0,High Value
15981.0,37,191,5954.29,0,High Value
15982.0,241,45,324.51,1,Medium Value
15983.0,1,201,2458.9,0,High Value
15984.0,4,447,5735.09,0,High Value
15985.0,72,67,1572.8600000000001,0,High Value
15986.0,17,11,186.3,0,Low Value
15987.0,4,50,216.7,0,Low Value
15988.0,187,94,582.11,1,Medium Value
15989.0,11,86,368.31,0,Medium Value
15990.0,130,125,1205.64,0,High Value
15991.0,170,6,150.55,1,Low Value
15992.0,32,51,854.61,0,Medium Value
15994.0,47,76,761.4100000000001,0,Medium Value
15995.0,50,110,694.54,0,Medium Value
15996.0,2,78,617.07,0,Medium Value
15998.0,29,921,5193.92,0,High Value
15999.0,371,1,20.4,1,Low Value
16001.0,17,29,583.39,0,Medium Value
16002.0,261,42,169.21,1,Low Value
16003.0,17,100,2878.46,0,High Value
16004.0,110,90,2146.39,0,High Value
16005.0,11,283,1786.78,0,High Value
16006.0,23,70,231.42,0,Low Value
16007.0,19,276,1359.25,0,High Value
16008.0,18,220,4860.35,0,High Value
16010.0,12,210,1302.46,0,High Value
16011.0,2,237,2486.0,0,High Value
16012.0,37,145,1563.3,0,High Value
16013.0,7,80,20009.84,0,High Value
16014.0,44,137,453.45,0,Medium Value
16016.0,2,139,980.91,0,Medium Value
16017.0,53,98,1333.7,0,High Value
16018.0,32,28,289.23,0,Low Value
16019.0,17,243,13542.92,0,High Value
16021.0,31,126,487.03,0,Medium Value
16024.0,47,22,232.96,0,Low Value
16027.0,93,19,1113.74,0,High Value
16028.0,231,5,82.2,1,Low Value
16029.0,8,141,41184.3,0,High Value
16032.0,92,210,1965.72,0,High Value
16033.0,5,257,1985.6299999999999,0,High Value
16034.0,30,34,473.62,0,Medium Value
16035.0,196,21,217.73,1,Low Value
16036.0,60,85,1797.92,0,High Value
16037.0,180,32,654.32,1,Medium Value
16039.0,59,32,456.4,0,Medium Value
16040.0,66,60,1103.35,0,High Value
16042.0,15,59,1067.85,0,High Value
16043.0,15,34,1082.6000000000001,0,High Value
16044.0,71,19,340.84000000000003,0,Medium Value
16045.0,52,65,2094.23,0,High Value
16046.0,198,22,235.78,1,Low Value
16047.0,318,1,107.14,1,Low Value
16048.0,9,36,818.7900000000001,0,Medium Value
16049.0,11,186,777.34,0,Medium Value
16050.0,19,11,162.8,0,Low Value
16051.0,317,12,188.44,1,Low Value
16053.0,49,110,2122.89,0,High Value
16054.0,54,52,1327.98,0,High Value
16057.0,155,97,1591.73,1,High Value
16058.0,42,2,62.7,0,Low Value
16059.0,3,231,1718.66,0,High Value
16060.0,36,24,541.95,0,Medium Value
16061.0,67,3,89.65,0,Low Value
16062.0,15,121,1709.83,0,High Value
16064.0,361,17,109.31,1,Low Value
16065.0,1,353,1992.13,0,High Value
16067.0,198,68,3269.11,1,High Value
